quiver exchange matrix,mutation acyclic,mutation abundant,mutation complete,mutation connected,mutation equivalent to a quiver with a mutation-cyclic 3-vertex subquiver,mutation finite,finite forkless part,finite preforkless part,surface quiver,mutation equivalent to a quiver with a vortex subquiver,totally proper,Alexander polynomial,number of vertices,determinant of exchange matrix,gcd vector,rank of exchange matrix,determinant of companion modulo 4,mutation cycle in class,minimum number of arrows in class,class index
[0 -1 -1 4 1 0 -2 6 1 2 0 -4 -4 -6 4 0],NULL,F,F,T,NULL,F,F,NULL,F,NULL,NULL,[1 0 2 0 1],4,4,[1 1 1 2],4,0,T,22,543
[0 -1 -1 4 1 0 2 -10 1 -2 0 0 -4 10 0 0],NULL,F,F,T,NULL,F,F,NULL,F,NULL,NULL,[1 0 2 0 1],4,4,[1 1 1 2],4,0,T,22,543
[0 -1 -1 4 1 0 2 -4 1 -2 0 6 -4 4 -6 0],NULL,F,F,T,NULL,F,F,NULL,F,NULL,NULL,[1 0 2 0 1],4,4,[1 1 1 2],4,0,T,22,543
[0 -1 1 0 1 0 -6 2 -1 6 0 -4 0 -2 4 0],NULL,F,F,T,NULL,F,F,NULL,F,NULL,NULL,[1 0 2 0 1],4,4,[1 1 1 2],4,0,T,22,543
[0 -1 1 0 1 0 -6 4 -1 6 0 -2 0 -4 2 0],NULL,F,F,T,NULL,F,F,NULL,F,NULL,NULL,[1 0 2 0 1],4,4,[1 1 1 2],4,0,T,22,543
[0 -1 1 0 1 0 -3 2 -1 3 0 -4 0 -2 4 0],NULL,F,F,T,NULL,F,F,NULL,F,NULL,NULL,[1 0 2 0 1],4,4,[1 1 1 2],4,0,T,22,543
[0 -1 1 0 1 0 -3 4 -1 3 0 -2 0 -4 2 0],NULL,F,F,T,NULL,F,F,NULL,F,NULL,NULL,[1 0 2 0 1],4,4,[1 1 1 2],4,0,T,22,543
[0 -1 1 0 1 0 2 -4 -1 -2 0 2 0 4 -2 0],NULL,F,F,T,NULL,F,F,NULL,F,NULL,NULL,[1 0 2 0 1],4,4,[1 1 1 2],4,0,T,22,543
[0 -1 1 0 1 0 2 -2 -1 -2 0 4 0 2 -4 0],NULL,F,F,T,NULL,F,F,NULL,F,NULL,NULL,[1 0 2 0 1],4,4,[1 1 1 2],4,0,T,22,543
[0 -1 1 0 1 0 5 -4 -1 -5 0 2 0 4 -2 0],NULL,F,F,T,NULL,F,F,NULL,F,NULL,NULL,[1 0 2 0 1],4,4,[1 1 1 2],4,0,T,22,543
[0 -1 1 0 1 0 5 -2 -1 -5 0 4 0 2 -4 0],NULL,F,F,T,NULL,F,F,NULL,F,NULL,NULL,[1 0 2 0 1],4,4,[1 1 1 2],4,0,T,22,543
[0 -1 2 -6 1 0 -3 4 -2 3 0 8 6 -4 -8 0],NULL,F,F,T,NULL,F,F,NULL,F,NULL,NULL,[1 0 2 0 1],4,4,[1 1 1 2],4,0,T,22,543
[0 -1 2 -6 1 0 1 -4 -2 -1 0 4 6 4 -4 0],NULL,F,F,T,NULL,F,F,NULL,F,NULL,NULL,[1 0 2 0 1],4,4,[1 1 1 2],4,0,T,22,543
[0 -1 2 0 1 0 -3 2 -2 3 0 -2 0 -2 2 0],NULL,F,F,T,NULL,F,F,NULL,F,NULL,NULL,[1 0 2 0 1],4,4,[1 1 1 2],4,0,T,22,543
[0 -1 2 0 1 0 -3 4 -2 3 0 -10 0 -4 10 0],NULL,F,F,T,NULL,F,F,NULL,F,NULL,NULL,[1 0 2 0 1],4,4,[1 1 1 2],4,0,T,22,543
[0 -1 2 0 1 0 1 -4 -2 -1 0 10 0 4 -10 0],NULL,F,F,T,NULL,F,F,NULL,F,NULL,NULL,[1 0 2 0 1],4,4,[1 1 1 2],4,0,T,22,543
[0 -1 2 0 1 0 1 -2 -2 -1 0 2 0 2 -2 0],NULL,F,F,T,NULL,F,F,NULL,F,NULL,NULL,[1 0 2 0 1],4,4,[1 1 1 2],4,0,T,22,543
[0 -1 3 -4 1 0 -2 0 -3 2 0 10 4 0 -10 0],NULL,F,F,T,NULL,F,F,NULL,F,NULL,NULL,[1 0 2 0 1],4,4,[1 1 1 2],4,0,T,22,543
[0 -1 3 -4 1 0 -2 6 -3 2 0 -8 4 -6 8 0],NULL,F,F,T,NULL,F,F,NULL,F,NULL,NULL,[1 0 2 0 1],4,4,[1 1 1 2],4,0,T,22,543
[0 -1 3 -4 1 0 -1 0 -3 1 0 2 4 0 -2 0],NULL,F,F,T,NULL,F,F,NULL,F,NULL,NULL,[1 0 2 0 1],4,4,[1 1 1 2],4,0,T,22,543
[0 -1 3 -2 1 0 -2 0 -3 2 0 2 2 0 -2 0],NULL,F,F,T,NULL,F,F,NULL,F,NULL,NULL,[1 0 2 0 1],4,4,[1 1 1 2],4,0,T,22,543
[0 -1 3 -2 1 0 -1 0 -3 1 0 4 2 0 -4 0],NULL,F,F,T,NULL,F,F,NULL,F,NULL,NULL,[1 0 2 0 1],4,4,[1 1 1 2],4,0,T,22,543
[0 -1 5 0 1 0 -6 2 -5 6 0 -8 0 -2 8 0],NULL,F,F,T,NULL,F,F,NULL,F,NULL,NULL,[1 0 2 0 1],4,4,[1 1 1 2],4,0,T,22,543
[0 -1 5 0 1 0 -6 4 -5 6 0 -22 0 -4 22 0],NULL,F,F,T,NULL,F,F,NULL,F,NULL,NULL,[1 0 2 0 1],4,4,[1 1 1 2],4,0,T,22,543
[0 -1 6 -4 1 0 -5 0 -6 5 0 22 4 0 -22 0],NULL,F,F,T,NULL,F,F,NULL,F,NULL,NULL,[1 0 2 0 1],4,4,[1 1 1 2],4,0,T,22,543
[0 -1 6 -4 1 0 -1 0 -6 1 0 2 4 0 -2 0],NULL,F,F,T,NULL,F,F,NULL,F,NULL,NULL,[1 0 2 0 1],4,4,[1 1 1 2],4,0,T,22,543
[0 -1 6 -2 1 0 -5 0 -6 5 0 8 2 0 -8 0],NULL,F,F,T,NULL,F,F,NULL,F,NULL,NULL,[1 0 2 0 1],4,4,[1 1 1 2],4,0,T,22,543
[0 -1 6 -2 1 0 -1 0 -6 1 0 4 2 0 -4 0],NULL,F,F,T,NULL,F,F,NULL,F,NULL,NULL,[1 0 2 0 1],4,4,[1 1 1 2],4,0,T,22,543
[0 1 -6 2 -1 0 1 0 6 -1 0 -4 -2 0 4 0],NULL,F,F,T,NULL,F,F,NULL,F,NULL,NULL,[1 0 2 0 1],4,4,[1 1 1 2],4,0,T,22,543
[0 1 -6 2 -1 0 5 0 6 -5 0 -8 -2 0 8 0],NULL,F,F,T,NULL,F,F,NULL,F,NULL,NULL,[1 0 2 0 1],4,4,[1 1 1 2],4,0,T,22,543
[0 1 -6 4 -1 0 1 0 6 -1 0 -2 -4 0 2 0],NULL,F,F,T,NULL,F,F,NULL,F,NULL,NULL,[1 0 2 0 1],4,4,[1 1 1 2],4,0,T,22,543
[0 1 -6 4 -1 0 5 0 6 -5 0 -22 -4 0 22 0],NULL,F,F,T,NULL,F,F,NULL,F,NULL,NULL,[1 0 2 0 1],4,4,[1 1 1 2],4,0,T,22,543
[0 1 -5 0 -1 0 6 -4 5 -6 0 22 0 4 -22 0],NULL,F,F,T,NULL,F,F,NULL,F,NULL,NULL,[1 0 2 0 1],4,4,[1 1 1 2],4,0,T,22,543
[0 1 -5 0 -1 0 6 -2 5 -6 0 8 0 2 -8 0],NULL,F,F,T,NULL,F,F,NULL,F,NULL,NULL,[1 0 2 0 1],4,4,[1 1 1 2],4,0,T,22,543
[0 1 -3 2 -1 0 1 0 3 -1 0 -4 -2 0 4 0],NULL,F,F,T,NULL,F,F,NULL,F,NULL,NULL,[1 0 2 0 1],4,4,[1 1 1 2],4,0,T,22,543
[0 1 -3 2 -1 0 2 0 3 -2 0 -2 -2 0 2 0],NULL,F,F,T,NULL,F,F,NULL,F,NULL,NULL,[1 0 2 0 1],4,4,[1 1 1 2],4,0,T,22,543
[0 1 -3 4 -1 0 1 0 3 -1 0 -2 -4 0 2 0],NULL,F,F,T,NULL,F,F,NULL,F,NULL,NULL,[1 0 2 0 1],4,4,[1 1 1 2],4,0,T,22,543
[0 1 -3 4 -1 0 2 -6 3 -2 0 8 -4 6 -8 0],NULL,F,F,T,NULL,F,F,NULL,F,NULL,NULL,[1 0 2 0 1],4,4,[1 1 1 2],4,0,T,22,543
[0 1 -3 4 -1 0 2 0 3 -2 0 -10 -4 0 10 0],NULL,F,F,T,NULL,F,F,NULL,F,NULL,NULL,[1 0 2 0 1],4,4,[1 1 1 2],4,0,T,22,543
[0 1 -2 0 -1 0 -1 2 2 1 0 -2 0 -2 2 0],NULL,F,F,T,NULL,F,F,NULL,F,NULL,NULL,[1 0 2 0 1],4,4,[1 1 1 2],4,0,T,22,543
[0 1 -2 0 -1 0 -1 4 2 1 0 -10 0 -4 10 0],NULL,F,F,T,NULL,F,F,NULL,F,NULL,NULL,[1 0 2 0 1],4,4,[1 1 1 2],4,0,T,22,543
[0 1 -2 0 -1 0 3 -4 2 -3 0 10 0 4 -10 0],NULL,F,F,T,NULL,F,F,NULL,F,NULL,NULL,[1 0 2 0 1],4,4,[1 1 1 2],4,0,T,22,543
[0 1 -2 0 -1 0 3 -2 2 -3 0 2 0 2 -2 0],NULL,F,F,T,NULL,F,F,NULL,F,NULL,NULL,[1 0 2 0 1],4,4,[1 1 1 2],4,0,T,22,543
[0 1 -2 6 -1 0 -1 4 2 1 0 -4 -6 -4 4 0],NULL,F,F,T,NULL,F,F,NULL,F,NULL,NULL,[1 0 2 0 1],4,4,[1 1 1 2],4,0,T,22,543
[0 1 -2 6 -1 0 3 -4 2 -3 0 -8 -6 4 8 0],NULL,F,F,T,NULL,F,F,NULL,F,NULL,NULL,[1 0 2 0 1],4,4,[1 1 1 2],4,0,T,22,543
[0 1 -1 0 -1 0 -5 2 1 5 0 -4 0 -2 4 0],NULL,F,F,T,NULL,F,F,NULL,F,NULL,NULL,[1 0 2 0 1],4,4,[1 1 1 2],4,0,T,22,543
[0 1 -1 0 -1 0 -5 4 1 5 0 -2 0 -4 2 0],NULL,F,F,T,NULL,F,F,NULL,F,NULL,NULL,[1 0 2 0 1],4,4,[1 1 1 2],4,0,T,22,543
[0 1 -1 0 -1 0 -2 2 1 2 0 -4 0 -2 4 0],NULL,F,F,T,NULL,F,F,NULL,F,NULL,NULL,[1 0 2 0 1],4,4,[1 1 1 2],4,0,T,22,543
[0 1 -1 0 -1 0 -2 4 1 2 0 -2 0 -4 2 0],NULL,F,F,T,NULL,F,F,NULL,F,NULL,NULL,[1 0 2 0 1],4,4,[1 1 1 2],4,0,T,22,543
[0 1 -1 0 -1 0 3 -4 1 -3 0 2 0 4 -2 0],NULL,F,F,T,NULL,F,F,NULL,F,NULL,NULL,[1 0 2 0 1],4,4,[1 1 1 2],4,0,T,22,543
[0 1 -1 0 -1 0 3 -2 1 -3 0 4 0 2 -4 0],NULL,F,F,T,NULL,F,F,NULL,F,NULL,NULL,[1 0 2 0 1],4,4,[1 1 1 2],4,0,T,22,543
[0 1 -1 0 -1 0 6 -4 1 -6 0 2 0 4 -2 0],NULL,F,F,T,NULL,F,F,NULL,F,NULL,NULL,[1 0 2 0 1],4,4,[1 1 1 2],4,0,T,22,543
[0 1 -1 0 -1 0 6 -2 1 -6 0 4 0 2 -4 0],NULL,F,F,T,NULL,F,F,NULL,F,NULL,NULL,[1 0 2 0 1],4,4,[1 1 1 2],4,0,T,22,543
[0 1 1 -4 -1 0 -2 4 -1 2 0 -6 4 -4 6 0],NULL,F,F,T,NULL,F,F,NULL,F,NULL,NULL,[1 0 2 0 1],4,4,[1 1 1 2],4,0,T,22,543
[0 1 1 -4 -1 0 -2 10 -1 2 0 0 4 -10 0 0],NULL,F,F,T,NULL,F,F,NULL,F,NULL,NULL,[1 0 2 0 1],4,4,[1 1 1 2],4,0,T,22,543
[0 1 1 -4 -1 0 2 -6 -1 -2 0 4 4 6 -4 0],NULL,F,F,T,NULL,F,F,NULL,F,NULL,NULL,[1 0 2 0 1],4,4,[1 1 1 2],4,0,T,22,543
[0 1 1 -4 -1 0 2 0 -1 -2 0 10 4 0 -10 0],NULL,F,F,T,NULL,F,F,NULL,F,NULL,NULL,[1 0 2 0 1],4,4,[1 1 1 2],4,0,T,22,543
[0 1 1 -2 -1 0 -2 2 -1 2 0 0 2 -2 0 0],NULL,F,F,T,NULL,F,F,NULL,F,NULL,NULL,[1 0 2 0 1],4,4,[1 1 1 2],4,0,T,22,543
[0 1 1 -2 -1 0 2 0 -1 -2 0 2 2 0 -2 0],NULL,F,F,T,NULL,F,F,NULL,F,NULL,NULL,[1 0 2 0 1],4,4,[1 1 1 2],4,0,T,22,543
[0 1 2 -10 -1 0 -1 4 -2 1 0 0 10 -4 0 0],NULL,F,F,T,NULL,F,F,NULL,F,NULL,NULL,[1 0 2 0 1],4,4,[1 1 1 2],4,0,T,22,543
[0 1 2 -4 -1 0 -1 4 -2 1 0 6 4 -4 -6 0],NULL,F,F,T,NULL,F,F,NULL,F,NULL,NULL,[1 0 2 0 1],4,4,[1 1 1 2],4,0,T,22,543
[0 1 2 -4 -1 0 1 0 -2 -1 0 2 4 0 -2 0],NULL,F,F,T,NULL,F,F,NULL,F,NULL,NULL,[1 0 2 0 1],4,4,[1 1 1 2],4,0,T,22,543
[0 1 2 -2 -1 0 -1 2 -2 1 0 0 2 -2 0 0],NULL,F,F,T,NULL,F,F,NULL,F,NULL,NULL,[1 0 2 0 1],4,4,[1 1 1 2],4,0,T,22,543
[0 1 2 -2 -1 0 1 0 -2 -1 0 4 2 0 -4 0],NULL,F,F,T,NULL,F,F,NULL,F,NULL,NULL,[1 0 2 0 1],4,4,[1 1 1 2],4,0,T,22,543
[0 1 5 -4 -1 0 1 0 -5 -1 0 2 4 0 -2 0],NULL,F,F,T,NULL,F,F,NULL,F,NULL,NULL,[1 0 2 0 1],4,4,[1 1 1 2],4,0,T,22,543
[0 1 5 -2 -1 0 1 0 -5 -1 0 4 2 0 -4 0],NULL,F,F,T,NULL,F,F,NULL,F,NULL,NULL,[1 0 2 0 1],4,4,[1 1 1 2],4,0,T,22,543
[0 2 -3 -8 -2 0 1 6 3 -1 0 -4 8 -6 4 0],NULL,F,F,T,NULL,F,F,NULL,F,NULL,NULL,[1 0 2 0 1],4,4,[1 1 1 2],4,0,T,22,543
[0 2 -3 2 -2 0 1 0 3 -1 0 -2 -2 0 2 0],NULL,F,F,T,NULL,F,F,NULL,F,NULL,NULL,[1 0 2 0 1],4,4,[1 1 1 2],4,0,T,22,543
[0 2 -3 10 -2 0 1 0 3 -1 0 -4 -10 0 4 0],NULL,F,F,T,NULL,F,F,NULL,F,NULL,NULL,[1 0 2 0 1],4,4,[1 1 1 2],4,0,T,22,543
[0 2 -1 -6 -2 0 -1 4 1 1 0 -4 6 -4 4 0],NULL,F,F,T,NULL,F,F,NULL,F,NULL,NULL,[1 0 2 0 1],4,4,[1 1 1 2],4,0,T,22,543
[0 2 -1 -6 -2 0 3 8 1 -3 0 4 6 -8 -4 0],NULL,F,F,T,NULL,F,F,NULL,F,NULL,NULL,[1 0 2 0 1],4,4,[1 1 1 2],4,0,T,22,543
[0 2 -1 0 -2 0 -1 2 1 1 0 -2 0 -2 2 0],NULL,F,F,T,NULL,F,F,NULL,F,NULL,NULL,[1 0 2 0 1],4,4,[1 1 1 2],4,0,T,22,543
[0 2 -1 0 -2 0 -1 10 1 1 0 -4 0 -10 4 0],NULL,F,F,T,NULL,F,F,NULL,F,NULL,NULL,[1 0 2 0 1],4,4,[1 1 1 2],4,0,T,22,543
[0 2 -1 0 -2 0 3 -10 1 -3 0 4 0 10 -4 0],NULL,F,F,T,NULL,F,F,NULL,F,NULL,NULL,[1 0 2 0 1],4,4,[1 1 1 2],4,0,T,22,543
[0 2 -1 0 -2 0 3 -2 1 -3 0 2 0 2 -2 0],NULL,F,F,T,NULL,F,F,NULL,F,NULL,NULL,[1 0 2 0 1],4,4,[1 1 1 2],4,0,T,22,543
[0 2 1 -10 -2 0 1 0 -1 -1 0 4 10 0 -4 0],NULL,F,F,T,NULL,F,F,NULL,F,NULL,NULL,[1 0 2 0 1],4,4,[1 1 1 2],4,0,T,22,543
[0 2 1 -4 -2 0 -1 2 -1 1 0 0 4 -2 0 0],NULL,F,F,T,NULL,F,F,NULL,F,NULL,NULL,[1 0 2 0 1],4,4,[1 1 1 2],4,0,T,22,543
[0 2 1 -4 -2 0 1 6 -1 -1 0 4 4 -6 -4 0],NULL,F,F,T,NULL,F,F,NULL,F,NULL,NULL,[1 0 2 0 1],4,4,[1 1 1 2],4,0,T,22,543
[0 2 1 -2 -2 0 -1 4 -1 1 0 0 2 -4 0 0],NULL,F,F,T,NULL,F,F,NULL,F,NULL,NULL,[1 0 2 0 1],4,4,[1 1 1 2],4,0,T,22,543
[0 2 1 -2 -2 0 1 0 -1 -1 0 2 2 0 -2 0],NULL,F,F,T,NULL,F,F,NULL,F,NULL,NULL,[1 0 2 0 1],4,4,[1 1 1 2],4,0,T,22,543
[0 3 -2 -10 -3 0 1 4 2 -1 0 0 10 -4 0 0],NULL,F,F,T,NULL,F,F,NULL,F,NULL,NULL,[1 0 2 0 1],4,4,[1 1 1 2],4,0,T,22,543
[0 3 -2 -2 -3 0 1 2 2 -1 0 0 2 -2 0 0],NULL,F,F,T,NULL,F,F,NULL,F,NULL,NULL,[1 0 2 0 1],4,4,[1 1 1 2],4,0,T,22,543
[0 3 -2 8 -3 0 1 4 2 -1 0 -6 -8 -4 6 0],NULL,F,F,T,NULL,F,F,NULL,F,NULL,NULL,[1 0 2 0 1],4,4,[1 1 1 2],4,0,T,22,543
[0 3 -1 -4 -3 0 1 2 1 -1 0 0 4 -2 0 0],NULL,F,F,T,NULL,F,F,NULL,F,NULL,NULL,[1 0 2 0 1],4,4,[1 1 1 2],4,0,T,22,543
[0 3 -1 -4 -3 0 2 -8 1 -2 0 6 4 8 -6 0],NULL,F,F,T,NULL,F,F,NULL,F,NULL,NULL,[1 0 2 0 1],4,4,[1 1 1 2],4,0,T,22,543
[0 3 -1 -4 -3 0 2 10 1 -2 0 0 4 -10 0 0],NULL,F,F,T,NULL,F,F,NULL,F,NULL,NULL,[1 0 2 0 1],4,4,[1 1 1 2],4,0,T,22,543
[0 3 -1 -2 -3 0 1 4 1 -1 0 0 2 -4 0 0],NULL,F,F,T,NULL,F,F,NULL,F,NULL,NULL,[1 0 2 0 1],4,4,[1 1 1 2],4,0,T,22,543
[0 3 -1 -2 -3 0 2 2 1 -2 0 0 2 -2 0 0],NULL,F,F,T,NULL,F,F,NULL,F,NULL,NULL,[1 0 2 0 1],4,4,[1 1 1 2],4,0,T,22,543
[0 5 -6 8 -5 0 1 0 6 -1 0 -2 -8 0 2 0],NULL,F,F,T,NULL,F,F,NULL,F,NULL,NULL,[1 0 2 0 1],4,4,[1 1 1 2],4,0,T,22,543
[0 5 -6 22 -5 0 1 0 6 -1 0 -4 -22 0 4 0],NULL,F,F,T,NULL,F,F,NULL,F,NULL,NULL,[1 0 2 0 1],4,4,[1 1 1 2],4,0,T,22,543
[0 5 -1 0 -5 0 6 -22 1 -6 0 4 0 22 -4 0],NULL,F,F,T,NULL,F,F,NULL,F,NULL,NULL,[1 0 2 0 1],4,4,[1 1 1 2],4,0,T,22,543
[0 5 -1 0 -5 0 6 -8 1 -6 0 2 0 8 -2 0],NULL,F,F,T,NULL,F,F,NULL,F,NULL,NULL,[1 0 2 0 1],4,4,[1 1 1 2],4,0,T,22,543
[0 5 1 -4 -5 0 -1 2 -1 1 0 0 4 -2 0 0],NULL,F,F,T,NULL,F,F,NULL,F,NULL,NULL,[1 0 2 0 1],4,4,[1 1 1 2],4,0,T,22,543
[0 5 1 -2 -5 0 -1 4 -1 1 0 0 2 -4 0 0],NULL,F,F,T,NULL,F,F,NULL,F,NULL,NULL,[1 0 2 0 1],4,4,[1 1 1 2],4,0,T,22,543
[0 6 -5 -22 -6 0 1 4 5 -1 0 0 22 -4 0 0],NULL,F,F,T,NULL,F,F,NULL,F,NULL,NULL,[1 0 2 0 1],4,4,[1 1 1 2],4,0,T,22,543
[0 6 -5 -8 -6 0 1 2 5 -1 0 0 8 -2 0 0],NULL,F,F,T,NULL,F,F,NULL,F,NULL,NULL,[1 0 2 0 1],4,4,[1 1 1 2],4,0,T,22,543
[0 6 -1 -4 -6 0 1 2 1 -1 0 0 4 -2 0 0],NULL,F,F,T,NULL,F,F,NULL,F,NULL,NULL,[1 0 2 0 1],4,4,[1 1 1 2],4,0,T,22,543
[0 6 -1 -4 -6 0 5 22 1 -5 0 0 4 -22 0 0],NULL,F,F,T,NULL,F,F,NULL,F,NULL,NULL,[1 0 2 0 1],4,4,[1 1 1 2],4,0,T,22,543
[0 6 -1 -2 -6 0 1 4 1 -1 0 0 2 -4 0 0],NULL,F,F,T,NULL,F,F,NULL,F,NULL,NULL,[1 0 2 0 1],4,4,[1 1 1 2],4,0,T,22,543
[0 6 -1 -2 -6 0 5 8 1 -5 0 0 2 -8 0 0],NULL,F,F,T,NULL,F,F,NULL,F,NULL,NULL,[1 0 2 0 1],4,4,[1 1 1 2],4,0,T,22,543
[0 -22 -2 3 22 0 -2 -8 2 2 0 -1 -3 8 1 0],F,F,F,T,T,F,F,NULL,F,NULL,NULL,[1 0 -2 0 1],4,0,[1 2 1 1],2,0,T,38,544
[0 -22 3 -2 22 0 -8 -2 -3 8 0 1 2 2 -1 0],F,F,F,T,T,F,F,NULL,F,NULL,NULL,[1 0 -2 0 1],4,0,[1 2 1 1],2,0,T,38,544
[0 -14 -2 5 14 0 -2 -2 2 2 0 -1 -5 2 1 0],F,F,F,T,T,F,F,NULL,F,NULL,NULL,[1 0 -2 0 1],4,0,[1 2 1 1],2,0,T,38,544
[0 -14 2 3 14 0 2 -4 -2 -2 0 1 -3 4 -1 0],F,F,F,T,T,F,F,NULL,F,NULL,NULL,[1 0 -2 0 1],4,0,[1 2 1 1],2,0,T,38,544
[0 -14 3 2 14 0 -4 2 -3 4 0 -1 -2 -2 1 0],F,F,F,T,T,F,F,NULL,F,NULL,NULL,[1 0 -2 0 1],4,0,[1 2 1 1],2,0,T,38,544
[0 -14 5 -2 14 0 -2 -2 -5 2 0 1 2 2 -1 0],F,F,F,T,T,F,F,NULL,F,NULL,NULL,[1 0 -2 0 1],4,0,[1 2 1 1],2,0,T,38,544
[0 -12 -1 2 12 0 10 -8 1 -10 0 1 -2 8 -1 0],F,F,F,T,T,F,F,NULL,F,NULL,NULL,[1 0 -2 0 1],4,0,[1 2 1 1],2,0,T,38,544
[0 -12 2 -1 12 0 -8 10 -2 8 0 -1 1 -10 1 0],F,F,F,T,T,F,F,NULL,F,NULL,NULL,[1 0 -2 0 1],4,0,[1 2 1 1],2,0,T,38,544
[0 -10 -5 7 10 0 0 -2 5 0 0 -1 -7 2 1 0],F,F,F,T,T,F,F,NULL,F,NULL,NULL,[1 0 -2 0 1],4,0,[1 2 1 1],2,0,T,38,544
[0 -10 -2 3 10 0 6 -4 2 -6 0 1 -3 4 -1 0],F,F,F,T,T,F,F,NULL,F,NULL,NULL,[1 0 -2 0 1],4,0,[1 2 1 1],2,0,T,38,544
[0 -10 1 1 10 0 -8 12 -1 8 0 -2 -1 -12 2 0],F,F,F,T,T,F,F,NULL,F,NULL,NULL,[1 0 -2 0 1],4,0,[1 2 1 1],2,0,T,38,544
[0 -10 1 1 10 0 12 -8 -1 -12 0 2 -1 8 -2 0],F,F,F,T,T,F,F,NULL,F,NULL,NULL,[1 0 -2 0 1],4,0,[1 2 1 1],2,0,T,38,544
[0 -10 3 -2 10 0 -4 6 -3 4 0 -1 2 -6 1 0],F,F,F,T,T,F,F,NULL,F,NULL,NULL,[1 0 -2 0 1],4,0,[1 2 1 1],2,0,T,38,544
[0 -10 7 -5 10 0 -2 0 -7 2 0 1 5 0 -1 0],F,F,F,T,T,F,F,NULL,F,NULL,NULL,[1 0 -2 0 1],4,0,[1 2 1 1],2,0,T,38,544
[0 -8 -1 3 8 0 -2 -2 1 2 0 -1 -3 2 1 0],F,F,F,T,T,F,F,NULL,F,NULL,NULL,[1 0 -2 0 1],4,0,[1 2 1 1],2,0,T,38,544
[0 -8 -1 3 8 0 2 -22 1 -2 0 -2 -3 22 2 0],F,F,F,T,T,F,F,NULL,F,NULL,NULL,[1 0 -2 0 1],4,0,[1 2 1 1],2,0,T,38,544
[0 -8 1 2 8 0 -10 -12 -1 10 0 -1 -2 12 1 0],F,F,F,T,T,F,F,NULL,F,NULL,NULL,[1 0 -2 0 1],4,0,[1 2 1 1],2,0,T,38,544
[0 -8 1 2 8 0 2 -4 -1 -2 0 1 -2 4 -1 0],F,F,F,T,T,F,F,NULL,F,NULL,NULL,[1 0 -2 0 1],4,0,[1 2 1 1],2,0,T,38,544
[0 -8 2 1 8 0 -12 -10 -2 12 0 1 -1 10 -1 0],F,F,F,T,T,F,F,NULL,F,NULL,NULL,[1 0 -2 0 1],4,0,[1 2 1 1],2,0,T,38,544
[0 -8 2 1 8 0 -4 2 -2 4 0 -1 -1 -2 1 0],F,F,F,T,T,F,F,NULL,F,NULL,NULL,[1 0 -2 0 1],4,0,[1 2 1 1],2,0,T,38,544
[0 -8 3 -1 8 0 -22 2 -3 22 0 2 1 -2 -2 0],F,F,F,T,T,F,F,NULL,F,NULL,NULL,[1 0 -2 0 1],4,0,[1 2 1 1],2,0,T,38,544
[0 -8 3 -1 8 0 -2 -2 -3 2 0 1 1 2 -1 0],F,F,F,T,T,F,F,NULL,F,NULL,NULL,[1 0 -2 0 1],4,0,[1 2 1 1],2,0,T,38,544
[0 -8 3 5 8 0 -2 2 -3 2 0 -2 -5 -2 2 0],F,F,F,T,T,F,F,NULL,F,NULL,NULL,[1 0 -2 0 1],4,0,[1 2 1 1],2,0,T,38,544
[0 -8 3 5 8 0 2 -2 -3 -2 0 2 -5 2 -2 0],F,F,F,T,T,F,F,NULL,F,NULL,NULL,[1 0 -2 0 1],4,0,[1 2 1 1],2,0,T,38,544
[0 -8 5 3 8 0 -2 2 -5 2 0 -2 -3 -2 2 0],F,F,F,T,T,F,F,NULL,F,NULL,NULL,[1 0 -2 0 1],4,0,[1 2 1 1],2,0,T,38,544
[0 -8 5 3 8 0 2 -2 -5 -2 0 2 -3 2 -2 0],F,F,F,T,T,F,F,NULL,F,NULL,NULL,[1 0 -2 0 1],4,0,[1 2 1 1],2,0,T,38,544
[0 -6 1 2 6 0 -4 10 -1 4 0 -3 -2 -10 3 0],F,F,F,T,T,F,F,NULL,F,NULL,NULL,[1 0 -2 0 1],4,0,[1 2 1 1],2,0,T,38,544
[0 -6 2 1 6 0 10 -4 -2 -10 0 3 -1 4 -3 0],F,F,F,T,T,F,F,NULL,F,NULL,NULL,[1 0 -2 0 1],4,0,[1 2 1 1],2,0,T,38,544
[0 -4 -5 3 4 0 2 -2 5 -2 0 -1 -3 2 1 0],F,F,F,T,T,F,F,NULL,F,NULL,NULL,[1 0 -2 0 1],4,0,[1 2 1 1],2,0,T,38,544
[0 -4 -3 7 4 0 -2 2 3 2 0 -2 -7 -2 2 0],F,F,F,T,T,F,F,NULL,F,NULL,NULL,[1 0 -2 0 1],4,0,[1 2 1 1],2,0,T,38,544
[0 -4 -3 7 4 0 2 -2 3 -2 0 2 -7 2 -2 0],F,F,F,T,T,F,F,NULL,F,NULL,NULL,[1 0 -2 0 1],4,0,[1 2 1 1],2,0,T,38,544
[0 -4 -2 3 4 0 0 -2 2 0 0 -1 -3 2 1 0],F,F,F,T,T,F,F,NULL,F,NULL,NULL,[1 0 -2 0 1],4,0,[1 2 1 1],2,0,T,38,544
[0 -4 -2 7 4 0 0 -2 2 0 0 -1 -7 2 1 0],F,F,F,T,T,F,F,NULL,F,NULL,NULL,[1 0 -2 0 1],4,0,[1 2 1 1],2,0,T,38,544
