quiver exchange matrix,mutation acyclic,mutation abundant,mutation complete,mutation connected,mutation equivalent to a quiver with a mutation-cyclic 3-vertex subquiver,mutation finite,finite forkless part,finite preforkless part,surface quiver,mutation equivalent to a quiver with a vortex subquiver,totally proper,Alexander polynomial,number of vertices,determinant of exchange matrix,gcd vector,rank of exchange matrix,determinant of companion modulo 4,mutation cycle in class,minimum number of arrows in class,class index
[0 -2 2 2 2 0 4 -1 -2 -4 0 2 -2 1 -2 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 33 -32 33 1],4,36,[2 1 2 1],4,0,T,15,254
[0 -2 10 0 2 0 -6 1 -10 6 0 -8 0 -1 8 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 33 -32 33 1],4,36,[2 1 2 1],4,0,T,15,254
[0 -2 10 2 2 0 -6 -1 -10 6 0 2 -2 1 -2 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 33 -32 33 1],4,36,[2 1 2 1],4,0,T,15,254
[0 0 -10 2 0 0 -2 1 10 2 0 -4 -2 -1 4 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 33 -32 33 1],4,36,[2 1 2 1],4,0,T,15,254
[0 0 -10 2 0 0 2 -1 10 -2 0 -2 -2 1 2 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 33 -32 33 1],4,36,[2 1 2 1],4,0,T,15,254
[0 0 -2 -2 0 0 -2 1 2 2 0 2 2 -1 -2 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 33 -32 33 1],4,36,[2 1 2 1],4,0,T,15,254
[0 0 -2 -2 0 0 2 -1 2 -2 0 4 2 1 -4 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 33 -32 33 1],4,36,[2 1 2 1],4,0,T,15,254
[0 0 -2 2 0 0 -2 -1 2 2 0 -6 -2 1 6 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 33 -32 33 1],4,36,[2 1 2 1],4,0,T,15,254
[0 0 -2 2 0 0 2 1 2 -2 0 -6 -2 -1 6 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 33 -32 33 1],4,36,[2 1 2 1],4,0,T,15,254
[0 0 2 -2 0 0 -2 -1 -2 2 0 -2 2 1 2 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 33 -32 33 1],4,36,[2 1 2 1],4,0,T,15,254
[0 0 2 -2 0 0 2 1 -2 -2 0 -2 2 -1 2 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 33 -32 33 1],4,36,[2 1 2 1],4,0,T,15,254
[0 0 2 2 0 0 -2 1 -2 2 0 2 -2 -1 -2 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 33 -32 33 1],4,36,[2 1 2 1],4,0,T,15,254
[0 0 2 2 0 0 2 -1 -2 -2 0 4 -2 1 -4 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 33 -32 33 1],4,36,[2 1 2 1],4,0,T,15,254
[0 0 10 -2 0 0 8 -1 -10 -8 0 6 2 1 -6 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 33 -32 33 1],4,36,[2 1 2 1],4,0,T,15,254
[0 2 -10 0 -2 0 2 1 10 -2 0 -2 0 -1 2 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 33 -32 33 1],4,36,[2 1 2 1],4,0,T,15,254
[0 2 -10 0 -2 0 4 -1 10 -4 0 2 0 1 -2 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 33 -32 33 1],4,36,[2 1 2 1],4,0,T,15,254
[0 2 -6 -2 -2 0 2 1 6 -2 0 2 2 -1 -2 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 33 -32 33 1],4,36,[2 1 2 1],4,0,T,15,254
[0 2 -2 0 -2 0 6 -1 2 -6 0 -2 0 1 2 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 33 -32 33 1],4,36,[2 1 2 1],4,0,T,15,254
[0 2 -2 0 -2 0 6 1 2 -6 0 2 0 -1 -2 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 33 -32 33 1],4,36,[2 1 2 1],4,0,T,15,254
[0 2 2 -2 -2 0 -2 1 -2 2 0 -4 2 -1 4 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 33 -32 33 1],4,36,[2 1 2 1],4,0,T,15,254
[0 2 2 0 -2 0 -4 1 -2 4 0 -2 0 -1 2 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 33 -32 33 1],4,36,[2 1 2 1],4,0,T,15,254
[0 2 2 0 -2 0 -2 -1 -2 2 0 2 0 1 -2 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 33 -32 33 1],4,36,[2 1 2 1],4,0,T,15,254
[0 2 10 -2 -2 0 -2 1 -10 2 0 6 2 -1 -6 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 33 -32 33 1],4,36,[2 1 2 1],4,0,T,15,254
[0 -2 -2 0 2 0 -2 0 2 2 0 -2 0 0 2 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 20 -26 20 1],4,16,[2 2 2 2],4,0,T,8,255
[0 -2 -2 0 2 0 -2 0 2 2 0 2 0 0 -2 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 20 -26 20 1],4,16,[2 2 2 2],4,0,T,8,255
[0 -2 2 0 2 0 2 0 -2 -2 0 -2 0 0 2 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 20 -26 20 1],4,16,[2 2 2 2],4,0,T,8,255
[0 -2 2 0 2 0 2 0 -2 -2 0 2 0 0 -2 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 20 -26 20 1],4,16,[2 2 2 2],4,0,T,8,255
[0 -2 6 0 2 0 -10 0 -6 10 0 -2 0 0 2 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 20 -26 20 1],4,16,[2 2 2 2],4,0,T,8,255
[0 -2 6 0 2 0 -10 0 -6 10 0 2 0 0 -2 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 20 -26 20 1],4,16,[2 2 2 2],4,0,T,8,255
[0 -2 10 0 2 0 -6 0 -10 6 0 -2 0 0 2 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 20 -26 20 1],4,16,[2 2 2 2],4,0,T,8,255
[0 -2 10 0 2 0 -6 0 -10 6 0 2 0 0 -2 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 20 -26 20 1],4,16,[2 2 2 2],4,0,T,8,255
[0 2 -6 0 -2 0 2 0 6 -2 0 -2 0 0 2 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 20 -26 20 1],4,16,[2 2 2 2],4,0,T,8,255
[0 2 -6 0 -2 0 2 0 6 -2 0 2 0 0 -2 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 20 -26 20 1],4,16,[2 2 2 2],4,0,T,8,255
[0 2 -2 0 -2 0 6 0 2 -6 0 -2 0 0 2 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 20 -26 20 1],4,16,[2 2 2 2],4,0,T,8,255
[0 2 -2 0 -2 0 6 0 2 -6 0 2 0 0 -2 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 20 -26 20 1],4,16,[2 2 2 2],4,0,T,8,255
[0 2 2 0 -2 0 -2 0 -2 2 0 -2 0 0 2 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 20 -26 20 1],4,16,[2 2 2 2],4,0,T,8,255
[0 2 2 0 -2 0 -2 0 -2 2 0 2 0 0 -2 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 20 -26 20 1],4,16,[2 2 2 2],4,0,T,8,255
[0 -10 -6 6 10 0 0 -2 6 0 0 -1 -6 2 1 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 17 -32 17 1],4,4,[2 2 1 1],4,0,T,25,256
[0 -10 -2 2 10 0 0 -6 2 0 0 -1 -2 6 1 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 17 -32 17 1],4,4,[2 2 1 1],4,0,T,25,256
[0 -10 0 2 10 0 6 -6 0 -6 0 1 -2 6 -1 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 17 -32 17 1],4,4,[2 2 1 1],4,0,T,25,256
[0 -10 0 6 10 0 2 -2 0 -2 0 1 -6 2 -1 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 17 -32 17 1],4,4,[2 2 1 1],4,0,T,25,256
[0 -10 2 -2 10 0 -6 0 -2 6 0 1 2 0 -1 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 17 -32 17 1],4,4,[2 2 1 1],4,0,T,25,256
[0 -10 2 0 10 0 -6 6 -2 6 0 -1 0 -6 1 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 17 -32 17 1],4,4,[2 2 1 1],4,0,T,25,256
[0 -10 6 -6 10 0 -2 0 -6 2 0 1 6 0 -1 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 17 -32 17 1],4,4,[2 2 1 1],4,0,T,25,256
[0 -10 6 0 10 0 -2 2 -6 2 0 -1 0 -2 1 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 17 -32 17 1],4,4,[2 2 1 1],4,0,T,25,256
[0 -6 0 2 6 0 -2 -10 0 2 0 -1 -2 10 1 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 17 -32 17 1],4,4,[2 2 1 1],4,0,T,25,256
[0 -6 2 0 6 0 -10 -2 -2 10 0 1 0 2 -1 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 17 -32 17 1],4,4,[2 2 1 1],4,0,T,25,256
[0 -6 2 10 6 0 0 -2 -2 0 0 1 -10 2 -1 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 17 -32 17 1],4,4,[2 2 1 1],4,0,T,25,256
[0 -6 10 2 6 0 -2 0 -10 2 0 -1 -2 0 1 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 17 -32 17 1],4,4,[2 2 1 1],4,0,T,25,256
[0 -2 -2 0 2 0 -2 0 2 2 0 -1 0 0 1 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 17 -32 17 1],4,4,[2 2 1 1],4,0,T,25,256
[0 -2 -2 0 2 0 -2 0 2 2 0 1 0 0 -1 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 17 -32 17 1],4,4,[2 2 1 1],4,0,T,25,256
[0 -2 -2 2 2 0 -2 2 2 2 0 -1 -2 -2 1 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 17 -32 17 1],4,4,[2 2 1 1],4,0,T,25,256
[0 -2 0 -2 2 0 0 -2 0 0 0 -1 2 2 1 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 17 -32 17 1],4,4,[2 2 1 1],4,0,T,25,256
[0 -2 0 -2 2 0 0 -2 0 0 0 1 2 2 -1 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 17 -32 17 1],4,4,[2 2 1 1],4,0,T,25,256
[0 -2 0 2 2 0 0 2 0 0 0 -1 -2 -2 1 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 17 -32 17 1],4,4,[2 2 1 1],4,0,T,25,256
[0 -2 0 2 2 0 0 2 0 0 0 1 -2 -2 -1 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 17 -32 17 1],4,4,[2 2 1 1],4,0,T,25,256
[0 -2 0 6 2 0 0 -10 0 0 0 -1 -6 10 1 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 17 -32 17 1],4,4,[2 2 1 1],4,0,T,25,256
[0 -2 0 6 2 0 0 -10 0 0 0 1 -6 10 -1 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 17 -32 17 1],4,4,[2 2 1 1],4,0,T,25,256
[0 -2 0 10 2 0 0 -6 0 0 0 -1 -10 6 1 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 17 -32 17 1],4,4,[2 2 1 1],4,0,T,25,256
[0 -2 0 10 2 0 0 -6 0 0 0 1 -10 6 -1 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 17 -32 17 1],4,4,[2 2 1 1],4,0,T,25,256
[0 -2 2 -2 2 0 2 -2 -2 -2 0 1 2 2 -1 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 17 -32 17 1],4,4,[2 2 1 1],4,0,T,25,256
[0 -2 2 0 2 0 2 0 -2 -2 0 -1 0 0 1 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 17 -32 17 1],4,4,[2 2 1 1],4,0,T,25,256
[0 -2 2 0 2 0 2 0 -2 -2 0 1 0 0 -1 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 17 -32 17 1],4,4,[2 2 1 1],4,0,T,25,256
[0 -2 6 0 2 0 -10 0 -6 10 0 -1 0 0 1 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 17 -32 17 1],4,4,[2 2 1 1],4,0,T,25,256
[0 -2 6 0 2 0 -10 0 -6 10 0 1 0 0 -1 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 17 -32 17 1],4,4,[2 2 1 1],4,0,T,25,256
[0 -2 10 0 2 0 -6 0 -10 6 0 -1 0 0 1 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 17 -32 17 1],4,4,[2 2 1 1],4,0,T,25,256
[0 -2 10 0 2 0 -6 0 -10 6 0 1 0 0 -1 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 17 -32 17 1],4,4,[2 2 1 1],4,0,T,25,256
[0 2 -6 0 -2 0 2 0 6 -2 0 -1 0 0 1 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 17 -32 17 1],4,4,[2 2 1 1],4,0,T,25,256
[0 2 -6 0 -2 0 2 0 6 -2 0 1 0 0 -1 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 17 -32 17 1],4,4,[2 2 1 1],4,0,T,25,256
[0 2 -2 0 -2 0 6 0 2 -6 0 -1 0 0 1 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 17 -32 17 1],4,4,[2 2 1 1],4,0,T,25,256
[0 2 -2 0 -2 0 6 0 2 -6 0 1 0 0 -1 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 17 -32 17 1],4,4,[2 2 1 1],4,0,T,25,256
[0 2 0 -6 -2 0 0 2 0 0 0 -1 6 -2 1 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 17 -32 17 1],4,4,[2 2 1 1],4,0,T,25,256
[0 2 0 -6 -2 0 0 2 0 0 0 1 6 -2 -1 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 17 -32 17 1],4,4,[2 2 1 1],4,0,T,25,256
[0 2 0 -2 -2 0 0 6 0 0 0 -1 2 -6 1 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 17 -32 17 1],4,4,[2 2 1 1],4,0,T,25,256
[0 2 0 -2 -2 0 0 6 0 0 0 1 2 -6 -1 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 17 -32 17 1],4,4,[2 2 1 1],4,0,T,25,256
[0 2 0 2 -2 0 0 -2 0 0 0 -1 -2 2 1 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 17 -32 17 1],4,4,[2 2 1 1],4,0,T,25,256
[0 2 0 2 -2 0 0 -2 0 0 0 1 -2 2 -1 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 17 -32 17 1],4,4,[2 2 1 1],4,0,T,25,256
[0 2 2 0 -2 0 -2 0 -2 2 0 -1 0 0 1 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 17 -32 17 1],4,4,[2 2 1 1],4,0,T,25,256
[0 2 2 0 -2 0 -2 0 -2 2 0 1 0 0 -1 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 17 -32 17 1],4,4,[2 2 1 1],4,0,T,25,256
[0 6 -2 0 -6 0 0 2 2 0 0 -1 0 -2 1 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 17 -32 17 1],4,4,[2 2 1 1],4,0,T,25,256
[0 6 -2 0 -6 0 2 -2 2 -2 0 1 0 2 -1 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 17 -32 17 1],4,4,[2 2 1 1],4,0,T,25,256
[0 6 -2 2 -6 0 2 0 2 -2 0 -1 -2 0 1 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 17 -32 17 1],4,4,[2 2 1 1],4,0,T,25,256
[0 6 0 -2 -6 0 -2 2 0 2 0 -1 2 -2 1 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 17 -32 17 1],4,4,[2 2 1 1],4,0,T,25,256
[0 6 0 -2 -6 0 2 0 0 -2 0 1 2 0 -1 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 17 -32 17 1],4,4,[2 2 1 1],4,0,T,25,256
[0 6 2 -2 -6 0 0 2 -2 0 0 1 2 -2 -1 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 17 -32 17 1],4,4,[2 2 1 1],4,0,T,25,256
[0 -10 2 0 10 0 -6 0 -2 6 0 0 0 0 0 0],T,F,F,F,F,F,NULL,NULL,F,F,T,[1 16 -34 16 1],4,0,[2 2 2 0],2,0,T,18,257
[0 -10 6 0 10 0 -2 0 -6 2 0 0 0 0 0 0],T,F,F,F,F,F,NULL,NULL,F,F,T,[1 16 -34 16 1],4,0,[2 2 2 0],2,0,T,18,257
[0 -6 2 0 6 0 -10 0 -2 10 0 0 0 0 0 0],T,F,F,F,F,F,NULL,NULL,F,F,T,[1 16 -34 16 1],4,0,[2 2 2 0],2,0,T,18,257
[0 -6 10 0 6 0 -2 0 -10 2 0 0 0 0 0 0],T,F,F,F,F,F,NULL,NULL,F,F,T,[1 16 -34 16 1],4,0,[2 2 2 0],2,0,T,18,257
[0 -2 -2 0 2 0 -2 0 2 2 0 0 0 0 0 0],T,F,F,F,F,F,NULL,NULL,F,F,T,[1 16 -34 16 1],4,0,[2 2 2 0],2,0,T,18,257
[0 -2 2 0 2 0 2 0 -2 -2 0 0 0 0 0 0],T,F,F,F,F,F,NULL,NULL,F,F,T,[1 16 -34 16 1],4,0,[2 2 2 0],2,0,T,18,257
[0 -2 6 0 2 0 -10 0 -6 10 0 0 0 0 0 0],T,F,F,F,F,F,NULL,NULL,F,F,T,[1 16 -34 16 1],4,0,[2 2 2 0],2,0,T,18,257
[0 -2 10 0 2 0 -6 0 -10 6 0 0 0 0 0 0],T,F,F,F,F,F,NULL,NULL,F,F,T,[1 16 -34 16 1],4,0,[2 2 2 0],2,0,T,18,257
[0 2 -6 0 -2 0 2 0 6 -2 0 0 0 0 0 0],T,F,F,F,F,F,NULL,NULL,F,F,T,[1 16 -34 16 1],4,0,[2 2 2 0],2,0,T,18,257
[0 2 -2 0 -2 0 6 0 2 -6 0 0 0 0 0 0],T,F,F,F,F,F,NULL,NULL,F,F,T,[1 16 -34 16 1],4,0,[2 2 2 0],2,0,T,18,257
[0 2 2 0 -2 0 -2 0 -2 2 0 0 0 0 0 0],T,F,F,F,F,F,NULL,NULL,F,F,T,[1 16 -34 16 1],4,0,[2 2 2 0],2,0,T,18,257
[0 6 -2 0 -6 0 2 0 2 -2 0 0 0 0 0 0],T,F,F,F,F,F,NULL,NULL,F,F,T,[1 16 -34 16 1],4,0,[2 2 2 0],2,0,T,18,257
[0 -10 6 0 10 0 -2 -1 -6 2 0 0 0 1 0 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 17 0 17 1],4,36,[2 1 2 1],4,0,T,19,258
[0 -10 6 0 10 0 -2 1 -6 2 0 0 0 -1 0 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 17 0 17 1],4,36,[2 1 2 1],4,0,T,19,258
[0 -4 6 -2 4 0 -2 1 -6 2 0 -2 2 -1 2 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 17 0 17 1],4,36,[2 1 2 1],4,0,T,19,258
[0 -4 6 6 4 0 -2 -1 -6 2 0 0 -6 1 0 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 17 0 17 1],4,36,[2 1 2 1],4,0,T,19,258
[0 -2 -2 0 2 0 -2 1 2 2 0 -2 0 -1 2 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 17 0 17 1],4,36,[2 1 2 1],4,0,T,19,258
[0 -2 -2 0 2 0 0 -1 2 0 0 2 0 1 -2 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 17 0 17 1],4,36,[2 1 2 1],4,0,T,19,258
[0 -2 -2 2 2 0 -2 -1 2 2 0 0 -2 1 0 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 17 0 17 1],4,36,[2 1 2 1],4,0,T,19,258
[0 -2 -2 4 2 0 0 1 2 0 0 -2 -4 -1 2 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 17 0 17 1],4,36,[2 1 2 1],4,0,T,19,258
[0 -2 2 0 2 0 0 -1 -2 0 0 -2 0 1 2 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 17 0 17 1],4,36,[2 1 2 1],4,0,T,19,258
[0 -2 2 0 2 0 0 1 -2 0 0 2 0 -1 -2 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 17 0 17 1],4,36,[2 1 2 1],4,0,T,19,258
[0 -2 2 2 2 0 2 -1 -2 -2 0 0 -2 1 0 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 17 0 17 1],4,36,[2 1 2 1],4,0,T,19,258
[0 -2 6 -4 2 0 2 -1 -6 -2 0 2 4 1 -2 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 17 0 17 1],4,36,[2 1 2 1],4,0,T,19,258
[0 -2 6 0 2 0 -10 -1 -6 10 0 0 0 1 0 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 17 0 17 1],4,36,[2 1 2 1],4,0,T,19,258
[0 -2 6 0 2 0 -10 1 -6 10 0 0 0 -1 0 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 17 0 17 1],4,36,[2 1 2 1],4,0,T,19,258
[0 -2 6 0 2 0 -4 1 -6 4 0 -6 0 -1 6 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 17 0 17 1],4,36,[2 1 2 1],4,0,T,19,258
[0 -2 6 2 2 0 -4 -1 -6 4 0 2 -2 1 -2 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 17 0 17 1],4,36,[2 1 2 1],4,0,T,19,258
[0 0 -6 2 0 0 0 -1 6 0 0 -2 -2 1 2 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 17 0 17 1],4,36,[2 1 2 1],4,0,T,19,258
[0 0 -6 2 0 0 0 1 6 0 0 -2 -2 -1 2 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 17 0 17 1],4,36,[2 1 2 1],4,0,T,19,258
[0 0 -2 -2 0 0 -2 1 2 2 0 0 2 -1 0 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 17 0 17 1],4,36,[2 1 2 1],4,0,T,19,258
[0 0 -2 -2 0 0 2 -1 2 -2 0 2 2 1 -2 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 17 0 17 1],4,36,[2 1 2 1],4,0,T,19,258
[0 0 -2 2 0 0 -2 -1 2 2 0 -4 -2 1 4 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 17 0 17 1],4,36,[2 1 2 1],4,0,T,19,258
[0 0 -2 2 0 0 2 1 2 -2 0 -4 -2 -1 4 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 17 0 17 1],4,36,[2 1 2 1],4,0,T,19,258
[0 0 2 -2 0 0 -2 -1 -2 2 0 0 2 1 0 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 17 0 17 1],4,36,[2 1 2 1],4,0,T,19,258
[0 0 2 -2 0 0 2 1 -2 -2 0 0 2 -1 0 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 17 0 17 1],4,36,[2 1 2 1],4,0,T,19,258
[0 0 2 2 0 0 -2 1 -2 2 0 0 -2 -1 0 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 17 0 17 1],4,36,[2 1 2 1],4,0,T,19,258
[0 0 2 2 0 0 2 -1 -2 -2 0 2 -2 1 -2 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 17 0 17 1],4,36,[2 1 2 1],4,0,T,19,258
[0 0 6 -10 0 0 0 -1 -6 0 0 2 10 1 -2 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 17 0 17 1],4,36,[2 1 2 1],4,0,T,19,258
[0 0 6 -10 0 0 0 1 -6 0 0 2 10 -1 -2 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 17 0 17 1],4,36,[2 1 2 1],4,0,T,19,258
[0 0 6 -2 0 0 0 -1 -6 0 0 10 2 1 -10 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 17 0 17 1],4,36,[2 1 2 1],4,0,T,19,258
[0 0 6 -2 0 0 0 1 -6 0 0 10 2 -1 -10 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 17 0 17 1],4,36,[2 1 2 1],4,0,T,19,258
[0 0 6 -2 0 0 6 -1 -6 -6 0 4 2 1 -4 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 17 0 17 1],4,36,[2 1 2 1],4,0,T,19,258
[0 2 -6 0 -2 0 2 -1 6 -2 0 0 0 1 0 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 17 0 17 1],4,36,[2 1 2 1],4,0,T,19,258
[0 2 -6 0 -2 0 2 1 6 -2 0 0 0 -1 0 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 17 0 17 1],4,36,[2 1 2 1],4,0,T,19,258
[0 2 -2 -2 -2 0 0 1 2 0 0 2 2 -1 -2 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 17 0 17 1],4,36,[2 1 2 1],4,0,T,19,258
[0 2 -2 0 -2 0 4 -1 2 -4 0 -2 0 1 2 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 17 0 17 1],4,36,[2 1 2 1],4,0,T,19,258
[0 2 -2 0 -2 0 4 1 2 -4 0 2 0 -1 -2 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 17 0 17 1],4,36,[2 1 2 1],4,0,T,19,258
[0 2 -2 4 -2 0 0 -1 2 0 0 -2 -4 1 2 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 17 0 17 1],4,36,[2 1 2 1],4,0,T,19,258
[0 2 2 -2 -2 0 0 1 -2 0 0 -2 2 -1 2 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 17 0 17 1],4,36,[2 1 2 1],4,0,T,19,258
[0 2 2 0 -2 0 -2 1 -2 2 0 -2 0 -1 2 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 17 0 17 1],4,36,[2 1 2 1],4,0,T,19,258
[0 2 2 0 -2 0 0 -1 -2 0 0 2 0 1 -2 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 17 0 17 1],4,36,[2 1 2 1],4,0,T,19,258
[0 2 6 -2 -2 0 -2 1 -6 2 0 4 2 -1 -4 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 17 0 17 1],4,36,[2 1 2 1],4,0,T,19,258
[0 4 -2 -2 -4 0 2 -1 2 -2 0 0 2 1 0 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 17 0 17 1],4,36,[2 1 2 1],4,0,T,19,258
[0 4 -2 2 -4 0 2 1 2 -2 0 0 -2 -1 0 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 17 0 17 1],4,36,[2 1 2 1],4,0,T,19,258
[0 6 6 -4 -6 0 0 1 -6 0 0 2 4 -1 -2 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 17 0 17 1],4,36,[2 1 2 1],4,0,T,19,258
[0 -10 0 6 10 0 1 -2 0 -1 0 1 -6 2 -1 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 16 -18 16 1],4,16,[2 1 1 1],4,0,T,20,259
[0 -10 6 0 10 0 -2 1 -6 2 0 -1 0 -1 1 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 16 -18 16 1],4,16,[2 1 1 1],4,0,T,20,259
